"ts","username","platform","ms_played","conn_country","ip_addr_decrypted","user_agent_decrypted","master_metadata_track_name","master_metadata_album_artist_name","master_metadata_album_album_name","spotify_track_uri","episode_name","episode_show_name","spotify_episode_uri","reason_start","reason_end","shuffle","skipped","offline","offline_timestamp","incognito_mode"
"2012-10-27T15:01:14Z","1129081105","iOS 6.0 (iPhone3,1)",217153,"CH","178.197.254.3","unknown","Project X Party Soundtrack - Pursuit of Happiness - Steve Aoki Remix","Party Movie Massive","Project X Party Soundtrack - Pursuit Of Happiness (Tribute to Kid Cudi)","spotify:track:2jM896f6QxC8zTBKWDTkio",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2016-10-10T17:34:04Z","1129081105","iOS 10.0.1 (iPhone7,2)",268515,"CH","178.197.235.139","unknown","So wie du bist","MoTrip","Mama","spotify:track:12SH8NE1e17yItgsb2gitp",null,null,null,"trackdone","trackdone",true,null,false,0,false
"2021-02-23T23:02:14Z","1129081105","iOS 14.4 (iPhone9,3)",306000,"CH","178.197.237.100","unknown","Freestyler","Bomfunk MC's","In Stereo","spotify:track:4eZO97RGFo7IN6gm24Nv0S",null,null,null,"trackdone","trackdone",true,null,false,1614121027184,false
"2018-01-09T12:28:08Z","1129081105","iOS 11.2.1 (iPhone8,1)",238573,"CH","178.197.224.251","unknown","Satellite","Rise Against","Endgame","spotify:track:1UMfD9AXeunpbd2TKEtuY9",null,null,null,"fwdbtn","trackdone",false,null,false,1515500650719,false
"2022-01-11T15:35:25Z","1129081105","iOS 14.8.1 (iPhone13,1)",272506,"ZA","41.174.131.34","unknown","My Name (feat. Eminem & Nate Dogg)","Xzibit","Man VS Machine","spotify:track:04w57GO5p1763E44KQ8AKB",null,null,null,"trackdone","trackdone",false,null,false,1641914743858,false
"2012-11-03T14:01:46Z","1129081105","OS X 10.7.4 [x86 4]",33224,"CH","84.72.36.80","unknown","In the End","Linkin Park","Hybrid Theory","spotify:track:60a0Rd6pjrkxjPbaKzXjfq",null,null,null,"popup","popup",false,true,false,0,false
"2021-05-02T19:55:29Z","1129081105","iOS 14.4.2 (iPhone9,3)",226348,"CH","178.197.227.58","unknown","Inside Out","Five Finger Death Punch","Inside Out","spotify:track:4Htt3QaBWdLggq88rJI5MU",null,null,null,"fwdbtn","trackdone",true,null,false,1619985103775,false
"2022-04-09T15:39:18Z","1129081105","iOS 15.3.1 (iPhone13,1)",158906,"CH","178.197.201.48","unknown","Beg For Mercy","G-Unit","Beg For Mercy","spotify:track:7IkftITHKUHmp4IFtmsP55",null,null,null,"trackdone","trackdone",false,null,false,1649518598022,false
"2014-07-01T13:28:30Z","1129081105","iOS 7.1.1 (iPhone5,2)",56796,"CH","178.197.236.224","unknown","Asian Hooker","Steel Panther","Feel The Steel","spotify:track:0WjtCuSUSsM6FhiWb9Lq22",null,null,null,"trackdone","fwdbtn",false,true,false,0,false
"2019-05-08T17:37:02Z","1129081105","iOS 12.2 (iPhone8,1)",2275,"CH","178.197.235.98","unknown","The Real Slim Shady","Eminem","The Marshall Mathers LP","spotify:track:3yfqSUWxFvZELEM4PmlwIR",null,null,null,"fwdbtn","fwdbtn",true,null,false,1557337019665,false
"2012-12-02T22:28:34Z","1129081105","iOS 6.0.1 (iPhone3,1)",254258,"CH","178.197.233.37","unknown","Kickapoo","Tenacious D","The Pick Of Destiny","spotify:track:7lFgli7y2vo7sjgynHZzBP",null,null,null,"","trackdone",false,false,false,0,false
"2017-05-04T04:54:11Z","1129081105","iOS 10.3.1 (iPhone7,2)",229525,"CH","178.197.232.35","unknown","See You Again (feat. Charlie Puth)","Wiz Khalifa","Nine Track Mind","spotify:track:66CFbqJScx6zRieGllITcs",null,null,null,"trackdone","trackdone",false,null,false,1493873421164,false
"2014-09-17T14:54:45Z","1129081105","iOS 7.1.1 (iPhone5,2)",39706,"CH","178.197.236.46","unknown","Bounce","System Of A Down","Toxicity","spotify:track:0oGVZDPXSEXZemd7AkaZ3P",null,null,null,"","",false,true,false,0,false
"2013-02-24T18:20:56Z","1129081105","OS X 10.8.2 [x86 4]",1996,"CH","84.72.132.65","unknown","Stray Heart","Green Day","¡DOS!","spotify:track:2Q22sa3Y4lKXHHBBAxEhYY",null,null,null,"fwdbtn","backbtn",false,true,false,0,false
"2014-07-06T01:17:08Z","1129081105","iOS 7.1.1 (iPhone5,2)",279568,"CH","178.197.228.101","unknown","Radio Friendly Unit Shifter","Nirvana","In Utero - 20th Anniversary - Deluxe Edition","spotify:track:3X1W23WJrxPVxte0w96qc3",null,null,null,"trackdone","",false,true,false,0,false
"2013-07-16T17:14:35Z","1129081105","iOS 6.1.3 (iPad2,4)",1486,"CH","84.72.132.65","unknown","Do You Want To","Franz Ferdinand","Do You Want To","spotify:track:0qxH0YAWM6Gi5PhPhZhw18",null,null,null,"","",false,true,false,0,false
"2019-11-25T04:37:26Z","1129081105","iOS 12.4.1 (iPhone9,3)",259866,"CH","178.197.224.92","unknown","Midlife Crisis","Faith No More","Angel Dust","spotify:track:3Ph7fws05DvPwpn5CQHTBy",null,null,null,"clickrow","trackdone",false,null,false,1574656385945,false
"2016-10-26T15:42:21Z","1129081105","iOS 10.0.2 (iPhone7,2)",557,"CH","178.197.224.48","unknown","Hero Of War","Rise Against","Appeal To Reason","spotify:track:00hVU6kDP67JHurfwG2dtq",null,null,null,"clickrow","endplay",false,null,false,0,false
"2019-12-25T17:31:42Z","1129081105","iOS 13.3 (iPhone9,3)",253030,"CH","178.197.224.67","unknown","Get Back","Ludacris","The Red Light District","spotify:track:3njpLvANriMsdv3dgADEad",null,null,null,"trackdone","fwdbtn",true,null,false,1577294847833,false
"2019-06-15T18:35:11Z","1129081105","iOS 12.2 (iPhone8,1)",221173,"CH","85.2.10.59","unknown","Pikse Palve","In Extremo","Quid Pro Quo","spotify:track:0YJIwkowUaz0NU2O5BN5dU",null,null,null,"trackdone","trackdone",false,null,false,1560623489092,false
"2018-05-08T11:27:57Z","1129081105","iOS 11.3 (iPhone8,1)",348678,"CH","178.197.225.201","unknown","Bombs Over Baghdad","Outkast","Live From Los Angeles","spotify:track:2ymEBYKtGyAJ02O3gzBZ56",null,null,null,"clickrow","trackdone",true,null,false,1525778518233,false
"2021-11-26T11:31:52Z","1129081105","iOS 14.8.1 (iPhone13,1)",156620,"CH","178.238.174.35","unknown","Undastatement","2 Chainz","T.R.U. REALigion (Anniversary Edition)","spotify:track:2kI02ohhNI9ASXlZGFBUHL",null,null,null,"trackdone","endplay",false,null,false,1637926154064,false
"2018-07-25T16:13:54Z","1129081105","iOS 11.4.1 (iPhone8,1)",288066,"CH","178.197.225.106","unknown","Jazz Thing","Gang Starr","MUSIC FROM MO' BETTER BLUES (feat. Terence Blanchard)","spotify:track:5SBHtn0A0Mp2JoS6Tdgzds",null,null,null,"trackdone","trackdone",false,null,false,1532534945307,false
"2022-10-21T21:24:45Z","1129081105","iOS 15.6 (iPhone13,1)",70549,"CH","178.197.200.221","unknown","Ruby","Wolfgang Petry","60","spotify:track:1kKlHAmhdn6V5vWZoS4f1f",null,null,null,"clickrow","endplay",false,null,false,1666387412876,false
"2015-09-06T08:35:47Z","1129081105","OS X 10.10.4 [x86 8]",251426,"CH","178.193.13.83","unknown","Fuck the Millennium","Scooter","20 Years of Hardcore","spotify:track:2AARoavVYNYaOvOXYLUlG8",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2016-04-16T14:33:45Z","1129081105","iOS 9.2.1 (iPhone6,2)",40170,"CH","178.197.224.147","unknown","About A Girl","Nirvana","MTV Unplugged In New York","spotify:track:2a8pQLSuhloP8ywoy5Or5i",null,null,null,"clickrow","endplay",false,null,false,0,false
"2019-06-06T13:56:34Z","1129081105","iOS 12.2 (iPhone8,1)",343255,"CH","178.197.232.10","unknown","Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)","Young Thug","Gang Up (with Young Thug, 2 Chainz, Wiz Khalifa feat. PnB Rock)","spotify:track:10nTs74T7xj4f4jzihU9ug",null,null,null,"trackdone","trackdone",true,null,false,1559828755013,false
"2018-11-22T13:55:54Z","1129081105","iOS 12.1 (iPhone8,1)",201093,"CH","178.197.236.73","unknown","Fox on the Run - Single Version","Sweet","Action! The Ultimate Story","spotify:track:23QyZNbiKujRQjE4omMvRi",null,null,null,"trackdone","trackdone",true,null,false,1542894752709,false
"2012-06-03T20:01:24Z","1129081105","iOS 5.1.1 (iPhone3,1)",247264,"CH","178.197.232.9",null,"Fortunate Son","Creedence Clearwater Revival","More Creedence Gold","spotify:track:0Ko737UNjXO17LK4Urdlwo",null,null,null,"unknown","trackdone",false,false,false,0,false
"2014-09-15T16:40:42Z","1129081105","iOS 7.1.1 (iPhone5,2)",4643,"CH","178.197.226.249","unknown","Sell Your Body (To The Night)","Turbonegro","Scandinavian Leather","spotify:track:3hSUBbcJyf7btQ6kvmSqxu",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2021-02-16T14:24:26Z","1129081105","iOS 14.4 (iPhone9,3)",251733,"CH","178.197.233.174","unknown","Hitch a Ride","Boston","Boston","spotify:track:0870QNicMawQH2cnzBVZ3P",null,null,null,"trackdone","trackdone",true,null,false,1613485213800,false
"2014-01-05T19:36:20Z","1129081105","OS X 10.9.0 [x86 4]",104002,"CH","92.104.187.84","unknown","Trumpsta (Djuro Remix) [feat. Treyy G]","Contiez","Melbourne Bounce","spotify:track:3YcXXjmC9cM5Y2x3jUps0p",null,null,null,"trackdone","popup",true,true,false,0,false
"2015-05-15T13:55:30Z","1129081105","iOS 8.3 (iPhone6,2)",261200,"CH","178.197.228.9","unknown","Der Flohmarkt ruft","Deichkind","Niveau Weshalb Warum","spotify:track:3fKxe5Mdjqx0GNvzvvopAn",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2016-08-25T15:51:06Z","1129081105","iOS 9.3.2 (iPad4,4)",7755,"CH","178.197.232.144","unknown","The Future Is Now","The Offspring","Days Go By","spotify:track:0ntMUusjtZmLiUnA6TjjSx",null,null,null,"clickrow","endplay",false,null,false,0,false
"2015-06-07T09:19:48Z","1129081105","iOS 8.3 (iPhone6,2)",61857,"CH","178.197.235.78","unknown","So'ne Musik","Deichkind","Niveau Weshalb Warum","spotify:track:4GqLvfkDkoFjuEoUXFUnZg",null,null,null,"fwdbtn","fwdbtn",false,true,false,0,false
"2018-10-17T16:33:07Z","1129081105","iOS 12.0 (iPhone8,1)",258826,"CH","178.197.234.117","unknown","Hymn for the Weekend","Coldplay","A Head Full of Dreams","spotify:track:3RiPr603aXAoi4GHyXx0uy",null,null,null,"trackdone","trackdone",true,null,false,1539793727321,false
"2013-06-23T21:31:56Z","1129081105","iOS 6.1.3 (iPad2,4)",179506,"CH","84.72.132.65","unknown","Takes Me Nowhere","The Offspring","Rise And Fall, Rage And Grace","spotify:track:6E2D4G6NVxcM2wrSi4nMXj",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2016-12-08T04:09:47Z","1129081105","iOS 10.0.2 (iPhone7,2)",60360,"US","50.243.17.158","unknown","Around the World","Daft Punk","Homework","spotify:track:1pKYYY0dkg23sQQXi0Q5zN",null,null,null,"trackdone","fwdbtn",true,null,false,0,false
"2017-02-11T20:55:17Z","1129081105","iOS 10.2.1 (iPhone7,2)",258280,"AL","178.132.216.73","unknown","Out In The Fields - Remastered 2002","Gary Moore","The Platinum Collection","spotify:track:5AQhw6cV5w1NipoBJbOb3f",null,null,null,"trackdone","trackdone",false,null,false,1486846257737,false
"2017-07-29T20:28:39Z","1129081105","iOS 10.3.2 (iPhone7,2)",199866,"CH","178.197.224.215","unknown","Repentless","Slayer","Repentless","spotify:track:65POu6kUQdR33JxwN92afX",null,null,null,"clickrow","trackdone",true,null,true,1501358685980,false
"2017-02-28T17:49:39Z","1129081105","iOS 10.2.1 (iPhone7,2)",172000,"AL","178.132.216.73","unknown","My Dad Says That's For Pussies","Bloodhound Gang","Hard-Off","spotify:track:7jKsYUxH1F0WWV7nPSReRb",null,null,null,"trackdone","trackdone",false,null,true,1488274301642,false
"2012-07-15T09:02:37Z","1129081105","OS X 10.7.4 [x86 4]",230600,"CH","84.72.36.80","unknown","Get Ready","Rare Earth","Get Ready","spotify:track:2lM3TSK9VROcDRWvtnIP6J",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2016-10-27T15:51:14Z","1129081105","iOS 10.0.2 (iPhone7,2)",247693,"CH","178.197.224.48","unknown","Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix","M.O.P.","Warriorz","spotify:track:5osSw3tL07Tuid7AWsvYcc",null,null,null,"trackdone","trackdone",true,null,false,0,false
"2019-02-15T16:58:55Z","1129081105","iOS 12.1.2 (iPhone8,1)",1578,"CH","178.197.224.244","unknown","Lost on You","LP","Lost on You","spotify:track:3SqvR3HYLlCTYzbDXJ52OC",null,null,null,"fwdbtn","fwdbtn",true,null,false,1550249933458,false
"2019-04-14T15:40:00Z","1129081105","OS X 10.14.4 [x86 8]",824,"CH","85.2.10.59","unknown","No Good (Start the Dance) [Remastered]","The Prodigy","More Music for the Jilted Generation","spotify:track:1qHKYuAeVf0XISmgwaacHf",null,null,null,"clickrow","endplay",false,null,false,1555256399047,false
"2012-12-24T15:52:41Z","1129081105","OS X 10.8.2 [x86 4]",1334,"CH","84.72.36.80","unknown","Welcome to the Family","Avenged Sevenfold","Nightmare","spotify:track:0jqblvsI9LBY4irmLVqqEO",null,null,null,"fwdbtn","fwdbtn",false,true,false,0,false
"2014-09-20T20:03:33Z","1129081105","iOS 7.1.1 (iPhone5,2)",1671,"CH","178.197.229.20","unknown","Prayer","DMX","Undisputed","spotify:track:4HXkC0gTYX9Yt6jcA9di92",null,null,null,"","fwdbtn",false,true,false,0,false
"2012-11-02T08:37:06Z","1129081105","OS X 10.7.4 [x86 4]",2507,"CH","84.72.36.80","unknown","Tage wie diese","An Tagen wie diesen","Tage wie diese","spotify:track:2kVPZtSSVQBN15i207LYaz",null,null,null,"clickside","popup",false,true,false,0,false
"2012-11-18T15:49:38Z","1129081105","OS X 10.7.4 [x86 4]",185040,"CH","84.72.36.80","unknown","Sick Of Everyone","Sum 41","Screaming Bloody Murder","spotify:track:1tYeeF8eayTSz7pdkXB91A",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2015-08-20T20:04:31Z","1129081105","iOS 8.4 (iPhone6,2)",6222,"CH","178.197.224.155","unknown","Devils In My Head","Motörhead","The World Is Yours","spotify:track:3CWDtQRkNHKsQc4gDK6YIU",null,null,null,"clickrow","fwdbtn",true,true,false,0,false
"2012-05-18T16:29:57Z","1129081105","OS X 10.7.4 [x86 4]",192663,"CH","84.72.36.80",null,"Crank It Up - feat. Akon","David Guetta","Nothing But The Beat","spotify:track:2fEmyBIzS3vTzBogwq0TAE",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2019-10-15T04:55:08Z","1129081105","iOS 12.4.1 (iPhone9,3)",53382,"CH","178.197.229.66","unknown","Torero - Te Quiero","David Hasselhoff","Das Allerbeste","spotify:track:1L3eGzoQemsTK29xK5yyrC",null,null,null,"fwdbtn","fwdbtn",false,null,false,1571115254160,false
"2014-12-17T13:06:08Z","1129081105","iOS 8.1.2 (iPhone6,2)",233733,"CH","178.197.236.237","unknown","Blau","Kraftklub","In Schwarz","spotify:track:5wA0nTnWYZb97FeQRuf2QQ",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2020-02-21T07:26:36Z","1129081105","iOS 13.3.1 (iPhone9,3)",69984,"CH","178.197.234.27","unknown","Where The Hood At","DMX","Grand Champ","spotify:track:6RUpJeXT6U4SPEafnr9Wr7",null,null,null,"fwdbtn","fwdbtn",true,null,false,1582269925799,false
"2015-04-03T15:29:29Z","1129081105","iOS 8.1.3 (iPhone6,2)",264280,"CH","178.197.234.125","unknown","The Rhythm of the Night","Corona","Disco 90's","spotify:track:3L9RIFcNF9IDGPRE96EO7N",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2012-07-14T18:45:11Z","1129081105","OS X 10.7.4 [x86 4]",32092,"CH","84.72.36.80","unknown","Payphone","Maroon 5","Payphone","spotify:track:5IWmU2PNimgYuTLddU2DRo",null,null,null,"clickrow","clickrow",false,true,false,0,false
"2019-05-17T20:49:17Z","1129081105","iOS 12.2 (iPhone8,1)",206765,"CH","178.197.234.94","unknown","Ich dende also bin ich","Dendemann","da nich für!","spotify:track:1xuqbBkEd99yb4Lowduv2u",null,null,null,"clickrow","trackdone",false,null,false,1558125949139,false
"2016-09-04T13:01:30Z","1129081105","iOS 9.3.2 (iPad4,4)",289362,"CH","85.2.169.245","unknown","Ruffneck Rules Da Artcore Scene","Juggernaut","Gabber Top 100","spotify:track:4T2C4yrUBeaG1XKCA2kQQ2",null,null,null,"trackdone","trackdone",true,null,true,1,false
"2016-10-03T13:52:30Z","1129081105","iOS 10.0.1 (iPhone7,2)",56394,"CH","178.197.225.177","unknown","Man in the Box","Alice In Chains","Facelift","spotify:track:6gZVQvQZOFpzIy3HblJ20F",null,null,null,"trackdone","fwdbtn",true,null,false,0,false
"2013-03-03T11:43:15Z","1129081105","OS X 10.8.2 [x86 4]",2618,"CH","84.72.132.65","unknown","Fehlstart","DivertiMento","Plan-B","spotify:track:3ukBYHY3tZAzf4gJTGkbAp",null,null,null,"popup","trackdone",false,false,false,0,false
"2019-04-14T15:42:08Z","1129081105","OS X 10.14.4 [x86 8]",26424,"CH","85.2.10.59","unknown","Waterfalls","TLC","Crazysexycool","spotify:track:6qspW4YKycviDFjHBOaqUY",null,null,null,"clickrow","endplay",false,null,false,1555256501161,false
"2015-03-27T18:11:19Z","1129081105","iOS 8.1.3 (iPhone6,2)",161703,"CH","178.197.234.208","unknown","Suavemente","Scooter","20 Years of Hardcore","spotify:track:40jwzuV94zLlDz4pYnQKkX",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2012-11-24T11:33:03Z","1129081105","OS X 10.7.4 [x86 4]",7955,"CH","84.72.36.80","unknown","Sorry You're Not a Winner","Enter Shikari","Take to the Skies","spotify:track:06Y6xeHfKLRoMFmmK7tKkl",null,null,null,"uriopen","uriopen",false,true,false,0,false
"2021-05-17T15:47:46Z","1129081105","iOS 14.5.1 (iPhone13,1)",117383,"CH","178.197.233.191","unknown","John The Fisherman","Primus","They Can't All Be Zingers","spotify:track:4kiVGEOrzWmEUCxXU21rtN",null,null,null,"trackdone","fwdbtn",true,null,false,1621266347209,false
"2014-01-05T11:34:20Z","1129081105","iOS 7.0.4 (iPhone5,2)",22151,"CH","178.197.236.147","unknown","Take Me Home (feat. Bebe Rexha)","Cash Cash","Take Me Home (feat. Bebe Rexha)","spotify:track:7iT98FhZ7BAE8xdCxBlw55",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2015-04-22T16:11:06Z","1129081105","iOS 8.1.3 (iPhone6,2)",696,"CH","178.197.227.244","unknown","Chic 'N' Stu","System Of A Down","Steal This Album!","spotify:track:0fcWHVZyqiHx7s3vCigQtA",null,null,null,"trackdone","endplay",false,true,false,0,false
"2013-02-01T12:41:09Z","1129081105","OS X 10.8.2 [x86 4]",2229,"CH","84.72.36.80","unknown",null,null,null,null,null,null,null,"popup","popup",false,true,false,0,false
"2012-07-12T15:03:19Z","1129081105","iOS 5.1.1 (iPhone3,1)",122773,"CH","178.197.232.37","unknown","I Got Stripes","Johnny Cash","Johnny Cash Slipcase","spotify:track:007aEIgDfjKE16ybtImcDt",null,null,null,"","trackdone",false,false,false,0,false
"2014-06-11T18:37:12Z","1129081105","iOS 7.1.1 (iPhone5,2)",6845,"CH","178.197.225.160","unknown","Asian Hooker","Steel Panther","Feel The Steel","spotify:track:0WjtCuSUSsM6FhiWb9Lq22",null,null,null,"trackdone","fwdbtn",false,true,false,0,false
"2014-04-26T16:24:01Z","1129081105","iOS 7.1.1 (iPhone5,2)",159866,"CH","178.197.237.51","unknown","Shakin' All Over - Single Version","The Guess Who","Anthology","spotify:track:58cDx1uTmaAaF2rqU0UrtF",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2022-08-12T12:17:22Z","1129081105","iOS 15.6 (iPhone13,1)",230053,"CH","178.197.205.226","unknown","Insane","Korn","The Serenity of Suffering","spotify:track:0WE2Kr6GIu6PEVuMDG8ryc",null,null,null,"fwdbtn","trackdone",true,null,false,1660306412696,false
"2013-06-23T21:34:45Z","1129081105","iOS 6.1.3 (iPad2,4)",168306,"CH","84.72.132.65","unknown","Hit That","The Offspring","Greatest Hits","spotify:track:3LI47kfqKshcl4znqAL1Er",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2020-08-19T07:23:35Z","1129081105","iOS 13.5.1 (iPhone9,3)",253375,"CH","178.197.235.130","unknown","Big Mouth","Black Sea Dahu","White Creatures","spotify:track:0CwEnUAJJezm5dkq4bJpD3",null,null,null,"trackdone","trackdone",false,null,false,1597821561263,false
"2012-12-09T16:12:17Z","1129081105","OS X 10.7.5 [x86 4]",72600,"CH","84.72.36.80","unknown","Obsession - Live","Michael Mittermeier","Zapped!","spotify:track:4dHxm1Xc0fkaWLDjhjSdLH",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2014-09-20T23:18:56Z","1129081105","iOS 7.1.1 (iPhone5,2)",26424,"CH","178.197.236.102","unknown","Manuela Part I","New Kids","New Kids Turbo","spotify:track:6YcVu4rBqduTLE8lMbRCJV",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2015-09-11T16:35:14Z","1129081105","iOS 8.4.1 (iPhone6,2)",114799,"CH","178.197.234.50","unknown","I'm an Albatraoz","AronChupa","I'm an Albatraoz","spotify:track:5MhsZlmKJG6X5kTHkdwC4B",null,null,null,"trackdone","endplay",false,true,false,0,false
"2014-05-24T18:55:43Z","1129081105","iOS 7.1.1 (iPhone5,2)",155920,"CH","178.197.236.29","unknown","Dancing In The Street - Single Version","Martha Reeves & The Vandellas","Motown 50","spotify:track:0EVoSjsRs3RiZ2gvvMOK9G",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2021-12-31T13:53:14Z","1129081105","iOS 14.8.1 (iPhone13,1)",283066,"CD","169.159.215.197","unknown","Big Pimpin'","JAY-Z","Vol. 3... Life And Times Of S. Carter","spotify:track:7m97yKVzPpXV9Z4ezEziOD",null,null,null,"clickrow","trackdone",true,null,false,1640958511136,false
"2017-03-04T18:03:35Z","1129081105","iOS 10.2.1 (iPhone7,2)",172000,"CH","178.197.236.44","unknown","Clean Up In Aisle Sexy","Bloodhound Gang","Hard-Off","spotify:track:7vBmDHNksEc4waPo7owSaS",null,null,null,"trackdone","trackdone",true,null,false,1488650442337,false
